CustomerID,CustomerName,Segment,Industry,Region,Branch,CreditLimit,Status
451,Customer_451,VIP,Healthcare,South,Branch_6,200000,Active
452,Customer_452,VIP,Finance,East,Branch_3,100000,Active
453,Customer_453,Enterprise,IT,South,Branch_1,100000,Active
454,Customer_454,VIP,Finance,West,Branch_4,100000,Active
455,Customer_455,SMB,Healthcare,East,Branch_10,100000,Active
456,Customer_456,Startup,Manufacturing,East,Branch_7,50000,Active
457,Customer_457,Government,Healthcare,South,Branch_8,200000,Active
458,Customer_458,VIP,Retail,East,Branch_3,500000,Active
459,Customer_459,Enterprise,Healthcare,East,Branch_10,500000,Active
460,Customer_460,VIP,Finance,East,Branch_4,50000,Active
461,Customer_461,Startup,IT,North,Branch_3,50000,Active
462,Customer_462,Enterprise,Healthcare,East,Branch_6,200000,Active
463,Customer_463,Government,Manufacturing,North,Branch_3,500000,Active
464,Customer_464,Enterprise,IT,East,Branch_8,100000,Active
465,Customer_465,Startup,Retail,North,Branch_5,50000,Active
466,Customer_466,Enterprise,Manufacturing,West,Branch_9,50000,Active
467,Customer_467,Government,Healthcare,West,Branch_3,500000,Active
468,Customer_468,SMB,Retail,East,Branch_7,200000,Active
469,Customer_469,VIP,Healthcare,North,Branch_9,500000,Active
470,Customer_470,Startup,Retail,North,Branch_10,500000,Active
471,Customer_471,Startup,Retail,South,Branch_2,500000,Active
472,Customer_472,Startup,Manufacturing,West,Branch_2,500000,Active
473,Customer_473,Government,Retail,West,Branch_1,200000,Active
474,Customer_474,VIP,IT,South,Branch_1,100000,Active
475,Customer_475,Government,Manufacturing,East,Branch_10,100000,Active
476,Customer_476,Government,Finance,West,Branch_9,500000,Active
477,Customer_477,Government,Finance,West,Branch_1,100000,Active
478,Customer_478,SMB,Manufacturing,West,Branch_4,100000,Active
479,Customer_479,Government,Retail,North,Branch_4,100000,Active
480,Customer_480,VIP,Finance,North,Branch_7,200000,Active
481,Customer_481,VIP,Healthcare,North,Branch_10,500000,Active
482,Customer_482,VIP,Manufacturing,South,Branch_2,50000,Active
483,Customer_483,Startup,Finance,East,Branch_7,200000,Active
484,Customer_484,Startup,IT,West,Branch_7,100000,Active
485,Customer_485,Startup,Finance,West,Branch_4,50000,Active
486,Customer_486,Startup,IT,East,Branch_5,200000,Active
487,Customer_487,SMB,IT,North,Branch_3,200000,Active
488,Customer_488,Government,IT,East,Branch_10,50000,Active
489,Customer_489,VIP,Retail,West,Branch_6,50000,Active
490,Customer_490,VIP,Finance,North,Branch_7,100000,Active
491,Customer_491,SMB,Finance,North,Branch_1,100000,Active
492,Customer_492,Startup,Manufacturing,East,Branch_6,500000,Active
493,Customer_493,SMB,Finance,North,Branch_6,500000,Active
494,Customer_494,Startup,Finance,West,Branch_6,100000,Active
495,Customer_495,Government,Healthcare,North,Branch_1,100000,Active
496,Customer_496,SMB,Finance,South,Branch_4,200000,Active
497,Customer_497,SMB,IT,North,Branch_3,50000,Active
498,Customer_498,Startup,Retail,East,Branch_7,500000,Active
499,Customer_499,VIP,Healthcare,South,Branch_10,500000,Active
500,Customer_500,VIP,Finance,East,Branch_10,200000,Active
501,Customer_501,Startup,Healthcare,West,Branch_6,200000,Active
502,Customer_502,VIP,Healthcare,East,Branch_4,50000,Active
503,Customer_503,Enterprise,Finance,East,Branch_8,200000,Active
504,Customer_504,Enterprise,Healthcare,West,Branch_10,100000,Active
505,Customer_505,Government,Healthcare,South,Branch_6,200000,Active
506,Customer_506,Government,Retail,South,Branch_3,200000,Active
507,Customer_507,Startup,Finance,South,Branch_2,100000,Active
508,Customer_508,Startup,Healthcare,East,Branch_6,200000,Active
509,Customer_509,VIP,Finance,North,Branch_10,50000,Active
510,Customer_510,Government,IT,North,Branch_9,200000,Active
511,Customer_511,SMB,IT,South,Branch_6,500000,Active
512,Customer_512,SMB,Finance,West,Branch_2,500000,Active
513,Customer_513,Enterprise,Healthcare,South,Branch_1,500000,Active
514,Customer_514,SMB,Healthcare,South,Branch_8,50000,Active
515,Customer_515,Government,Retail,West,Branch_7,50000,Active
516,Customer_516,Startup,Manufacturing,East,Branch_9,100000,Active
517,Customer_517,Startup,Manufacturing,South,Branch_5,100000,Active
518,Customer_518,Enterprise,Manufacturing,East,Branch_5,200000,Active
519,Customer_519,SMB,IT,East,Branch_6,500000,Active
520,Customer_520,Government,Healthcare,South,Branch_1,100000,Active
521,Customer_521,Enterprise,Retail,South,Branch_10,100000,Active
522,Customer_522,Startup,Manufacturing,North,Branch_9,50000,Active
523,Customer_523,Enterprise,Finance,North,Branch_1,50000,Active
524,Customer_524,Government,IT,North,Branch_3,100000,Active
525,Customer_525,Startup,Manufacturing,North,Branch_10,100000,Active
526,Customer_526,VIP,IT,North,Branch_2,200000,Active
527,Customer_527,SMB,Manufacturing,West,Branch_5,100000,Active
528,Customer_528,VIP,Healthcare,East,Branch_8,100000,Active
529,Customer_529,Enterprise,IT,North,Branch_2,500000,Active
530,Customer_530,Enterprise,Retail,North,Branch_5,100000,Active
531,Customer_531,Enterprise,IT,East,Branch_2,100000,Active
532,Customer_532,Startup,Manufacturing,East,Branch_7,50000,Active
533,Customer_533,SMB,Manufacturing,West,Branch_3,200000,Active
534,Customer_534,Enterprise,Healthcare,East,Branch_6,200000,Active
535,Customer_535,Startup,Retail,West,Branch_7,500000,Active
536,Customer_536,Enterprise,IT,South,Branch_3,50000,Active
537,Customer_537,Government,IT,West,Branch_3,500000,Active
538,Customer_538,Government,Healthcare,South,Branch_2,500000,Active
539,Customer_539,Enterprise,IT,East,Branch_9,100000,Active
540,Customer_540,SMB,Healthcare,North,Branch_8,200000,Active
541,Customer_541,SMB,IT,North,Branch_9,500000,Active
542,Customer_542,Startup,IT,North,Branch_4,200000,Active
543,Customer_543,Government,Healthcare,South,Branch_7,100000,Active
544,Customer_544,Government,Manufacturing,West,Branch_8,200000,Active
545,Customer_545,Government,Manufacturing,North,Branch_1,50000,Active
546,Customer_546,VIP,Manufacturing,East,Branch_4,500000,Active
547,Customer_547,Government,Healthcare,North,Branch_6,500000,Active
548,Customer_548,SMB,Healthcare,North,Branch_1,200000,Active
549,Customer_549,Startup,Healthcare,East,Branch_2,50000,Active
550,Customer_550,VIP,Retail,West,Branch_4,100000,Active
551,Customer_551,SMB,Manufacturing,West,Branch_6,50000,Active
552,Customer_552,Government,IT,North,Branch_8,100000,Active
553,Customer_553,Government,NA,North,Branch_10,500000,Active
554,Customer_554,SMB,Finance,South,Branch_3,50000,Active
555,Customer_555,Government,IT,East,Branch_7,100000,Active
556,Customer_556,Government,Healthcare,East,Branch_3,100000,Active
557,Customer_557,VIP,IT,East,Branch_6,100000,Active
558,Customer_558,SMB,Retail,East,Branch_3,200000,Active
559,Customer_559,Government,Manufacturing,West,Branch_9,200000,Active
560,Customer_560,SMB,IT,North,Branch_1,50000,Active
561,Customer_561,Startup,Retail,South,Branch_3,50000,Active
562,Customer_562,Government,Healthcare,North,Branch_2,100000,Active
563,Customer_563,Enterprise,Finance,East,Branch_7,500000,Active
564,Customer_564,Enterprise,IT,East,Branch_1,200000,Active
565,Customer_565,Startup,Retail,West,Branch_10,100000,Active
566,Customer_566,Enterprise,Retail,South,Branch_3,100000,Active
567,Customer_567,VIP,Finance,North,Branch_5,100000,Active
568,Customer_568,Government,Retail,West,Branch_3,50000,Active
569,Customer_569,VIP,Retail,North,Branch_5,500000,Active
570,Customer_570,Startup,Finance,North,Branch_9,100000,Active
571,Customer_571,VIP,Retail,South,Branch_7,50000,Active
572,Customer_572,Startup,Healthcare,South,Branch_6,200000,Active
573,Customer_573,Enterprise,Retail,West,Branch_2,200000,Active
574,Customer_574,Startup,IT,South,Branch_7,50000,Active
575,Customer_575,VIP,IT,East,Branch_6,500000,Active
576,Customer_576,Enterprise,IT,South,Branch_2,100000,Active
577,Customer_577,SMB,Finance,North,Branch_7,50000,Active
578,Customer_578,Enterprise,Retail,West,Branch_3,50000,Active
579,Customer_579,Enterprise,IT,North,Branch_3,200000,Active
580,Customer_580,Government,Finance,South,Branch_7,500000,Active
581,Customer_581,Enterprise,IT,North,Branch_9,50000,Active
582,Customer_582,Enterprise,Finance,North,Branch_6,50000,Active
583,Customer_583,Startup,Healthcare,East,Branch_8,500000,Active
584,Customer_584,VIP,IT,North,Branch_4,100000,Active
585,Customer_585,SMB,IT,East,Branch_5,200000,Active
586,Customer_586,Enterprise,Manufacturing,South,Branch_10,500000,Active
587,Customer_587,Startup,Finance,North,Branch_4,500000,Active
588,Customer_588,Startup,Finance,South,Branch_4,50000,Active
589,Customer_589,VIP,Retail,North,Branch_8,50000,Active
590,Customer_590,VIP,Healthcare,East,Branch_8,200000,Active
591,Customer_591,VIP,Healthcare,South,Branch_2,100000,Active
592,Customer_592,Startup,Healthcare,East,Branch_10,100000,Active
593,Customer_593,SMB,Finance,East,Branch_1,200000,Active
594,Customer_594,Startup,Retail,West,Branch_3,200000,Active
595,Customer_595,Government,IT,East,Branch_9,50000,Active
596,Customer_596,SMB,Retail,North,Branch_9,100000,Active
597,Customer_597,Enterprise,Healthcare,North,Branch_9,50000,Active
598,Customer_598,VIP,Finance,South,Branch_5,500000,Active
599,Customer_599,VIP,Retail,South,Branch_5,100000,Active
600,Customer_600,VIP,IT,North,Branch_1,100000,Active
601,Customer_601,SMB,Finance,South,Branch_10,100000,Active
602,Customer_602,Government,IT,North,Branch_4,50000,Active
603,Customer_603,VIP,Healthcare,North,Branch_6,500000,Active
604,Customer_604,Startup,IT,North,Branch_2,200000,Active
605,Customer_605,Government,Healthcare,South,Branch_6,50000,Active
606,Customer_606,Startup,Finance,South,Branch_6,500000,Active
607,Customer_607,SMB,IT,North,Branch_8,100000,Active
608,Customer_608,SMB,Retail,East,Branch_3,200000,Active
609,Customer_609,Government,Finance,North,Branch_6,50000,Active
610,Customer_610,SMB,IT,West,Branch_7,50000,Active
611,Customer_611,VIP,Retail,South,Branch_1,100000,Active
612,Customer_612,Government,Manufacturing,South,Branch_10,50000,Active
613,Customer_613,Government,Healthcare,South,Branch_8,100000,Active
614,Customer_614,SMB,Retail,South,Branch_10,200000,Active
615,Customer_615,VIP,Retail,East,Branch_10,50000,Active
616,Customer_616,SMB,Retail,South,Branch_9,500000,Active
617,Customer_617,VIP,Retail,South,Branch_10,50000,Active
618,Customer_618,SMB,Finance,North,Branch_10,50000,Active
619,Customer_619,VIP,IT,East,Branch_7,100000,Active
620,Customer_620,VIP,IT,West,Branch_2,500000,Active
621,Customer_621,Enterprise,Retail,South,Branch_5,500000,Active
622,Customer_622,Enterprise,Healthcare,North,Branch_9,50000,Active
623,Customer_623,Enterprise,IT,East,Branch_3,500000,Active
624,Customer_624,VIP,Finance,West,Branch_5,500000,Active
625,Customer_625,VIP,Retail,West,Branch_9,500000,Active
626,Customer_626,Government,Healthcare,East,Branch_3,50000,Active
627,Customer_627,VIP,Retail,South,Branch_7,200000,Active
628,Customer_628,Enterprise,Finance,North,Branch_2,100000,Active
629,Customer_629,Startup,IT,West,Branch_4,200000,Active
630,Customer_630,Government,Manufacturing,West,Branch_10,200000,Active
631,Customer_631,Government,Finance,South,Branch_1,100000,Active
632,Customer_632,VIP,Finance,North,Branch_9,100000,Active
633,Customer_633,Enterprise,Finance,North,Branch_3,50000,Active
634,Customer_634,Government,Healthcare,East,Branch_10,100000,Active
635,Customer_635,VIP,NA,North,Branch_5,200000,Active
636,Customer_636,SMB,Healthcare,East,Branch_8,500000,Active
637,Customer_637,Enterprise,NA,South,Branch_9,50000,Active
638,Customer_638,Startup,Finance,North,Branch_9,200000,Active
639,Customer_639,Startup,IT,West,Branch_8,500000,Active
640,Customer_640,Enterprise,Finance,West,Branch_7,100000,Active
641,Customer_641,VIP,Retail,West,Branch_9,50000,Active
642,Customer_642,Startup,Healthcare,North,Branch_2,100000,Active
643,Customer_643,Startup,IT,South,Branch_3,100000,Active
644,Customer_644,Startup,IT,South,Branch_4,100000,Active
645,Customer_645,Enterprise,Retail,East,Branch_2,50000,Active
646,Customer_646,Startup,IT,North,Branch_10,200000,Active
647,Customer_647,VIP,IT,East,Branch_5,500000,Active
648,Customer_648,Government,Retail,South,Branch_8,50000,Active
649,Customer_649,Enterprise,Finance,South,Branch_9,500000,Active
650,Customer_650,Government,Healthcare,North,Branch_10,50000,Active
651,Customer_651,Startup,Healthcare,East,Branch_4,200000,Active
652,Customer_652,Government,IT,East,Branch_7,100000,Active
653,Customer_653,Government,IT,East,Branch_5,500000,Active
654,Customer_654,Startup,Retail,South,Branch_4,500000,Active
655,Customer_655,Enterprise,IT,South,Branch_3,500000,Active
656,Customer_656,Startup,IT,East,Branch_5,50000,Active
657,Customer_657,Startup,IT,South,Branch_8,50000,Active
658,Customer_658,VIP,IT,East,Branch_9,200000,Active
659,Customer_659,VIP,NA,North,Branch_4,100000,Active
660,Customer_660,Government,Healthcare,West,Branch_2,500000,Active
661,Customer_661,Startup,Finance,South,Branch_7,500000,Active
662,Customer_662,Startup,Manufacturing,East,Branch_5,200000,Active
663,Customer_663,Startup,Finance,East,Branch_10,500000,Active
664,Customer_664,SMB,IT,North,Branch_5,50000,Active
665,Customer_665,Government,Retail,North,Branch_9,50000,Active
666,Customer_666,VIP,Manufacturing,North,Branch_3,50000,Active
667,Customer_667,Government,IT,South,Branch_3,100000,Active
668,Customer_668,Startup,Finance,North,Branch_6,500000,Active
669,Customer_669,SMB,IT,East,Branch_9,100000,Active
670,Customer_670,VIP,Finance,West,Branch_5,200000,Active
671,Customer_671,Startup,IT,North,Branch_7,200000,Active
672,Customer_672,SMB,Retail,North,Branch_6,200000,Active
673,Customer_673,Government,IT,West,Branch_5,50000,Active
674,Customer_674,VIP,IT,South,Branch_6,100000,Active
675,Customer_675,SMB,IT,West,Branch_7,500000,Active
676,Customer_676,VIP,Retail,West,Branch_10,200000,Active
677,Customer_677,Enterprise,Healthcare,East,Branch_3,100000,Active
678,Customer_678,Startup,Healthcare,West,Branch_10,500000,Active
679,Customer_679,VIP,Retail,South,Branch_1,100000,Active
680,Customer_680,Enterprise,Manufacturing,South,Branch_4,50000,Active
681,Customer_681,Startup,NA,South,Branch_8,200000,Active
682,Customer_682,SMB,IT,North,Branch_1,200000,Active
683,Customer_683,Startup,IT,West,Branch_7,50000,Active
684,Customer_684,Government,Manufacturing,South,Branch_4,50000,Active
685,Customer_685,SMB,Retail,North,Branch_8,500000,Active
686,Customer_686,Enterprise,Healthcare,South,Branch_9,50000,Active
687,Customer_687,Enterprise,Healthcare,East,Branch_4,50000,Active
688,Customer_688,Startup,Retail,East,Branch_10,50000,Active
689,Customer_689,VIP,IT,North,Branch_8,100000,Active
690,Customer_690,Enterprise,Healthcare,South,Branch_10,200000,Active
691,Customer_691,Enterprise,Manufacturing,South,Branch_3,500000,Active
692,Customer_692,Government,Retail,East,Branch_4,50000,Active
693,Customer_693,Enterprise,IT,South,Branch_8,500000,Active
694,Customer_694,SMB,Finance,West,Branch_9,200000,Active
695,Customer_695,VIP,Healthcare,East,Branch_9,100000,Active
696,Customer_696,Startup,Manufacturing,West,Branch_9,200000,Active
697,Customer_697,Enterprise,NA,West,Branch_10,200000,Active
698,Customer_698,VIP,Finance,North,Branch_7,100000,Active
699,Customer_699,Startup,Finance,South,Branch_7,200000,Active
700,Customer_700,SMB,Manufacturing,North,Branch_3,50000,Active
701,Customer_701,VIP,Retail,South,Branch_7,500000,Active
702,Customer_702,SMB,Finance,East,Branch_10,50000,Active
703,Customer_703,Enterprise,Manufacturing,South,Branch_8,50000,Active
704,Customer_704,Enterprise,Healthcare,West,Branch_10,200000,Active
705,Customer_705,Enterprise,Finance,North,Branch_4,50000,Active
706,Customer_706,VIP,Manufacturing,West,Branch_4,100000,Active
707,Customer_707,VIP,Finance,West,Branch_6,500000,Active
708,Customer_708,VIP,IT,South,Branch_7,200000,Active
709,Customer_709,Startup,Retail,West,Branch_9,200000,Active
710,Customer_710,Startup,Healthcare,West,Branch_10,100000,Active
711,Customer_711,Startup,Finance,West,Branch_6,500000,Active
712,Customer_712,Startup,IT,North,Branch_10,50000,Active
713,Customer_713,SMB,Finance,West,Branch_4,200000,Active
714,Customer_714,VIP,Manufacturing,East,Branch_9,100000,Active
715,Customer_715,Startup,Manufacturing,East,Branch_6,100000,Active
716,Customer_716,Government,Retail,East,Branch_10,100000,Active
717,Customer_717,VIP,Manufacturing,West,Branch_2,200000,Active
718,Customer_718,Enterprise,Manufacturing,West,Branch_6,200000,Active
719,Customer_719,SMB,IT,North,Branch_10,50000,Active
720,Customer_720,VIP,IT,North,Branch_3,200000,Active
721,Customer_721,Government,Finance,South,Branch_8,50000,Active
722,Customer_722,Startup,Retail,West,Branch_2,500000,Active
723,Customer_723,Government,Finance,West,Branch_9,500000,Active
724,Customer_724,Government,Retail,West,Branch_7,100000,Active
725,Customer_725,Startup,Finance,South,Branch_7,200000,Active
726,Customer_726,Startup,Finance,West,Branch_4,200000,Active
727,Customer_727,SMB,Healthcare,North,Branch_6,500000,Active
728,Customer_728,SMB,Finance,North,Branch_4,200000,Active
729,Customer_729,Enterprise,Retail,North,Branch_4,100000,Active
730,Customer_730,Government,NA,North,Branch_1,200000,Active
731,Customer_731,VIP,Retail,South,Branch_5,500000,Active
732,Customer_732,Enterprise,Finance,South,Branch_7,50000,Active
733,Customer_733,VIP,Healthcare,East,Branch_5,50000,Active
734,Customer_734,Startup,IT,North,Branch_6,50000,Active
735,Customer_735,Government,Manufacturing,West,Branch_9,50000,Active
736,Customer_736,VIP,Healthcare,North,Branch_8,50000,Active
737,Customer_737,Government,Manufacturing,East,Branch_3,50000,Active
738,Customer_738,SMB,Healthcare,East,Branch_9,200000,Active
739,Customer_739,Enterprise,Manufacturing,West,Branch_9,200000,Active
740,Customer_740,Enterprise,Retail,West,Branch_7,100000,Active
741,Customer_741,Startup,IT,South,Branch_10,200000,Active
742,Customer_742,VIP,IT,South,Branch_9,100000,Active
743,Customer_743,SMB,Retail,South,Branch_10,100000,Active
744,Customer_744,SMB,Healthcare,North,Branch_1,200000,Active
745,Customer_745,Startup,IT,East,Branch_3,100000,Active
746,Customer_746,VIP,Manufacturing,North,Branch_10,200000,Active
747,Customer_747,SMB,Finance,South,Branch_1,200000,Active
748,Customer_748,VIP,Manufacturing,West,Branch_8,200000,Active
749,Customer_749,SMB,Retail,West,Branch_4,100000,Active
750,Customer_750,Government,Manufacturing,North,Branch_4,100000,Active
751,Customer_751,Government,Retail,West,Branch_6,500000,Active
752,Customer_752,Government,Retail,North,Branch_6,500000,Active
753,Customer_753,Government,Finance,North,Branch_8,50000,Active
754,Customer_754,Enterprise,Retail,West,Branch_9,500000,Active
755,Customer_755,Government,Finance,North,Branch_7,200000,Active
756,Customer_756,Enterprise,Healthcare,West,Branch_9,100000,Active
757,Customer_757,VIP,IT,West,Branch_2,100000,Active
758,Customer_758,Startup,Finance,South,Branch_8,50000,Active
759,Customer_759,Enterprise,Retail,South,Branch_5,200000,Active
760,Customer_760,Government,Retail,North,Branch_6,50000,Active
761,Customer_761,Government,Finance,South,Branch_1,100000,Active
762,Customer_762,SMB,Healthcare,South,Branch_3,50000,Active
763,Customer_763,SMB,IT,West,Branch_2,100000,Active
764,Customer_764,Government,NA,East,Branch_8,50000,Active
765,Customer_765,Government,Finance,South,Branch_8,500000,Active
766,Customer_766,VIP,IT,North,Branch_5,100000,Active
767,Customer_767,Enterprise,Manufacturing,North,Branch_3,50000,Active
768,Customer_768,Enterprise,Finance,East,Branch_1,50000,Active
769,Customer_769,VIP,IT,South,Branch_10,100000,Active
770,Customer_770,Enterprise,IT,East,Branch_5,200000,Active
771,Customer_771,VIP,Healthcare,North,Branch_2,200000,Active
772,Customer_772,Government,IT,East,Branch_9,100000,Active
773,Customer_773,VIP,Retail,North,Branch_2,500000,Active
774,Customer_774,Startup,Finance,East,Branch_5,200000,Active
775,Customer_775,Government,Retail,West,Branch_8,100000,Active
776,Customer_776,Enterprise,Finance,East,Branch_2,50000,Active
777,Customer_777,SMB,IT,North,Branch_10,500000,Active
778,Customer_778,SMB,IT,East,Branch_1,100000,Active
779,Customer_779,VIP,Healthcare,North,Branch_9,200000,Active
780,Customer_780,VIP,Manufacturing,East,Branch_10,50000,Active
781,Customer_781,Government,Retail,East,Branch_8,50000,Active
782,Customer_782,VIP,Retail,West,Branch_6,500000,Active
783,Customer_783,Startup,IT,North,Branch_10,200000,Active
784,Customer_784,Startup,Finance,South,Branch_6,50000,Active
785,Customer_785,Government,Retail,North,Branch_9,100000,Active
786,Customer_786,Startup,Finance,South,Branch_6,50000,Active
787,Customer_787,Startup,Healthcare,West,Branch_8,200000,Active
788,Customer_788,Enterprise,Retail,South,Branch_4,50000,Active
789,Customer_789,SMB,IT,West,Branch_4,200000,Active
790,Customer_790,SMB,IT,East,Branch_2,100000,Active
791,Customer_791,VIP,Retail,West,Branch_2,50000,Active
792,Customer_792,Enterprise,Healthcare,North,Branch_2,200000,Active
793,Customer_793,SMB,Manufacturing,East,Branch_6,100000,Active
794,Customer_794,Enterprise,Retail,East,Branch_5,100000,Active
795,Customer_795,VIP,Retail,North,Branch_9,50000,Active
796,Customer_796,Startup,Retail,East,Branch_10,100000,Active
797,Customer_797,Enterprise,Retail,East,Branch_3,50000,Active
798,Customer_798,Enterprise,IT,North,Branch_2,500000,Active
799,Customer_799,Startup,IT,West,Branch_6,100000,Active
800,Customer_800,Enterprise,Finance,West,Branch_8,50000,Active
801,Customer_801,SMB,IT,West,Branch_3,200000,Active
802,Customer_802,Startup,Healthcare,East,Branch_8,500000,Active
803,Customer_803,Government,Manufacturing,North,Branch_3,200000,Active
804,Customer_804,Government,Healthcare,South,Branch_2,200000,Active
805,Customer_805,Government,Finance,East,Branch_10,500000,Active
806,Customer_806,Government,Retail,South,Branch_2,200000,Active
807,Customer_807,Government,Retail,West,Branch_10,200000,Active
808,Customer_808,Enterprise,Finance,South,Branch_10,500000,Active
809,Customer_809,Enterprise,Manufacturing,West,Branch_8,100000,Active
810,Customer_810,VIP,Healthcare,North,Branch_7,200000,Active
811,Customer_811,SMB,IT,North,Branch_10,50000,Active
812,Customer_812,Government,Retail,West,Branch_10,500000,Active
813,Customer_813,Startup,Retail,East,Branch_7,200000,Active
814,Customer_814,Startup,Manufacturing,West,Branch_1,200000,Active
815,Customer_815,Startup,Finance,North,Branch_2,200000,Active
816,Customer_816,Government,Manufacturing,West,Branch_7,500000,Active
817,Customer_817,SMB,IT,South,Branch_9,500000,Active
818,Customer_818,SMB,Healthcare,South,Branch_3,50000,Active
819,Customer_819,Government,Manufacturing,South,Branch_7,100000,Active
820,Customer_820,VIP,Manufacturing,West,Branch_7,100000,Active
821,Customer_821,SMB,IT,West,Branch_3,500000,Active
822,Customer_822,SMB,NA,West,Branch_9,200000,Active
823,Customer_823,Enterprise,IT,East,Branch_10,500000,Active
824,Customer_824,Enterprise,Healthcare,West,Branch_3,200000,Active
825,Customer_825,Enterprise,IT,North,Branch_9,200000,Active
826,Customer_826,Enterprise,Finance,East,Branch_8,500000,Active
827,Customer_827,Startup,Finance,East,Branch_5,100000,Active
828,Customer_828,VIP,Manufacturing,East,Branch_5,50000,Active
829,Customer_829,Startup,IT,North,Branch_10,50000,Active
830,Customer_830,Startup,Healthcare,South,Branch_5,100000,Active
831,Customer_831,Enterprise,Finance,East,Branch_10,100000,Active
832,Customer_832,SMB,Finance,West,Branch_5,100000,Active
833,Customer_833,Enterprise,IT,North,Branch_3,100000,Active
834,Customer_834,SMB,IT,West,Branch_8,100000,Active
835,Customer_835,Startup,Retail,East,Branch_2,50000,Active
836,Customer_836,VIP,Retail,West,Branch_4,500000,Active
837,Customer_837,Government,IT,South,Branch_1,200000,Active
838,Customer_838,Enterprise,IT,East,Branch_2,200000,Active
839,Customer_839,Startup,IT,East,Branch_2,200000,Active
840,Customer_840,VIP,Finance,South,Branch_4,200000,Active
841,Customer_841,Enterprise,Retail,North,Branch_1,500000,Active
842,Customer_842,Startup,Manufacturing,West,Branch_5,100000,Active
843,Customer_843,VIP,Manufacturing,North,Branch_4,50000,Active
844,Customer_844,VIP,Manufacturing,South,Branch_3,50000,Active
845,Customer_845,Enterprise,Retail,West,Branch_8,200000,Active
846,Customer_846,Enterprise,IT,East,Branch_5,50000,Active
847,Customer_847,Startup,IT,North,Branch_3,500000,Active
848,Customer_848,SMB,Manufacturing,South,Branch_8,50000,Active
849,Customer_849,Enterprise,Retail,West,Branch_8,200000,Active
850,Customer_850,Startup,Manufacturing,North,Branch_8,50000,Active
851,Customer_851,Government,IT,North,Branch_5,100000,Active
852,Customer_852,Government,Healthcare,North,Branch_8,500000,Active
853,Customer_853,Enterprise,IT,North,Branch_7,500000,Active
854,Customer_854,Startup,Manufacturing,East,Branch_7,50000,Active
855,Customer_855,Government,Manufacturing,East,Branch_5,100000,Active
856,Customer_856,Startup,Retail,West,Branch_7,50000,Active
857,Customer_857,SMB,Healthcare,West,Branch_1,100000,Active
858,Customer_858,Enterprise,Manufacturing,South,Branch_9,200000,Active
859,Customer_859,Enterprise,IT,West,Branch_1,200000,Active
860,Customer_860,SMB,Manufacturing,North,Branch_9,500000,Active
861,Customer_861,Enterprise,Finance,South,Branch_3,500000,Active
862,Customer_862,SMB,Manufacturing,North,Branch_1,100000,Active
863,Customer_863,SMB,Manufacturing,North,Branch_10,50000,Active
864,Customer_864,SMB,Manufacturing,South,Branch_7,200000,Active
865,Customer_865,SMB,IT,South,Branch_1,100000,Active
866,Customer_866,Government,Healthcare,East,Branch_3,200000,Active
867,Customer_867,Enterprise,Finance,South,Branch_3,50000,Active
868,Customer_868,Government,Finance,South,Branch_2,50000,Active
869,Customer_869,VIP,Manufacturing,North,Branch_5,500000,Active
870,Customer_870,Startup,IT,South,Branch_9,500000,Active
871,Customer_871,Enterprise,IT,South,Branch_10,100000,Active
872,Customer_872,Startup,IT,North,Branch_6,500000,Active
873,Customer_873,VIP,Manufacturing,South,Branch_2,200000,Active
874,Customer_874,SMB,Finance,West,Branch_5,50000,Active
875,Customer_875,Government,Retail,South,Branch_8,100000,Active
876,Customer_876,Startup,Retail,North,Branch_5,100000,Active
877,Customer_877,Enterprise,IT,West,Branch_9,100000,Active
878,Customer_878,Enterprise,Retail,West,Branch_4,500000,Active
879,Customer_879,Startup,Finance,West,Branch_4,50000,Active
880,Customer_880,SMB,Healthcare,South,Branch_7,100000,Active
881,Customer_881,Government,Manufacturing,West,Branch_3,100000,Active
882,Customer_882,Government,Finance,West,Branch_4,200000,Active
883,Customer_883,VIP,Healthcare,South,Branch_1,200000,Active
884,Customer_884,SMB,Retail,West,Branch_6,100000,Active
885,Customer_885,VIP,Healthcare,South,Branch_4,50000,Active
886,Customer_886,SMB,IT,West,Branch_10,500000,Active
887,Customer_887,SMB,IT,West,Branch_4,200000,Active
888,Customer_888,Enterprise,IT,South,Branch_7,50000,Active
889,Customer_889,Government,Manufacturing,North,Branch_8,50000,Active
890,Customer_890,Enterprise,IT,North,Branch_7,100000,Active
891,Customer_891,Enterprise,Retail,South,Branch_1,500000,Active
892,Customer_892,VIP,Healthcare,West,Branch_1,500000,Active
893,Customer_893,Startup,IT,West,Branch_8,50000,Active
894,Customer_894,Startup,Manufacturing,East,Branch_7,200000,Active
895,Customer_895,Enterprise,Finance,South,Branch_10,200000,Active
896,Customer_896,Enterprise,Manufacturing,East,Branch_7,200000,Active
897,Customer_897,VIP,IT,East,Branch_2,100000,Active
898,Customer_898,Government,Retail,South,Branch_10,100000,Active
899,Customer_899,Government,Retail,East,Branch_5,50000,Active
900,Customer_900,VIP,Manufacturing,West,Branch_2,500000,Active
901,Customer_901,Startup,Finance,East,Branch_2,100000,Active
902,Customer_902,Startup,IT,West,Branch_2,50000,Active
903,Customer_903,SMB,Retail,South,Branch_9,50000,Active
904,Customer_904,Government,Healthcare,South,Branch_8,50000,Active
